date,n_assets,pnl_net,equity
2023-02-21,8,-0.01023483335548213,0.9465103001873361
2023-02-22,8,0.0006870437055327557,0.9471605941313018
2023-02-23,8,0.00588426297268919,0.9527339361445389
2023-02-24,8,-0.006570037669141332,0.9464744382954
2023-02-27,8,0.00250069414747445,0.9488412813839796
2023-02-28,8,-0.0004327327473947432,0.9484306866894447
2023-03-01,8,-0.004231404184957941,0.9444174931126446
2023-03-02,8,0.001909116235527173,0.9462204958818617
2023-03-03,8,0.010462500382576095,0.956120328182027
2023-03-06,8,0.0008050765657534975,0.9568900782522868
2023-03-07,8,-0.005951999527373526,0.9511946689587807
2023-03-08,8,0.0014524314264064784,0.9525762139886066
2023-03-09,8,-0.00973594241916977,0.9433019868193427
2023-03-10,8,-0.007729876993836921,0.9360103784931872
2023-03-13,8,0.004970075522141248,0.9406624207638065
2023-03-14,8,0.016566242776652203,0.956245662797053
2023-03-15,8,0.004087786103928106,0.9601545905293764
2023-03-16,8,0.01595544300648735,0.9754742823759851
2023-03-17,8,-0.0035019923387106457,0.9720581789124951
2023-03-20,8,0.0006751525539540119,0.9727144664745799
2023-03-21,8,0.010839277376552702,0.9832579883848833
2023-03-22,8,-0.006463903059808453,0.9769023040651811
2023-03-23,8,0.005587858238098277,0.982361095652769
2023-03-24,8,0.0008890963109276675,0.9832345092789126
2023-03-27,8,-0.004865092863619706,0.9784509820845552
2023-03-28,8,-0.0034244680400452184,0.9751003079676557
2023-03-29,8,0.009604982059037762,0.9844661289314472
2023-03-30,8,0.004673309981569888,0.9890668443183
2023-03-31,8,0.010166578286630076,0.9991222698217722
2023-04-03,8,-0.0010249807420235962,0.998098188736278
2023-04-04,8,-0.0007216127443541074,0.9973779483631692
2023-04-05,8,-0.007331449310072458,0.9900657224917605
2023-04-06,8,0.006821307682256236,0.9968192654105322
2023-04-10,8,-0.0024151546161686483,0.9944117927601901
2023-04-11,8,-0.005196095102227283,0.9892447345142318
2023-04-12,8,-0.005220395527164721,0.9840804857269024
2023-04-13,8,0.01413981452034635,0.9979952012681732
2023-04-14,8,0.00024994793942035426,0.9982446481122816
2023-04-17,8,-2.8335480933906027e-05,0.9982163623700876
2023-04-18,8,0.0005544971965729382,0.9987698705445951
2023-04-19,8,0.0008211430895947775,0.9995900035218883
2023-04-20,8,-0.009516029171983019,0.9900778758883514
2023-04-21,8,0.0015439999522230217,0.9916065560814201
2023-04-24,8,-0.0017481723030260258,0.9898730569645795
2023-04-25,8,-0.014496858824238443,0.9755230070038466
2023-04-26,8,0.007559008330377443,0.9828969935402635
2023-04-27,8,0.025875283447098222,1.0083297318474187
2023-04-28,8,0.0024676177304177333,1.0108179041718328
2023-05-01,8,0.00044033027906091035,1.0112629979016567
2023-05-02,8,-0.005328468796495659,1.0058745145722872
2023-05-03,8,-0.002882861413682075,1.0029747177472206
2023-05-04,8,-0.0030452430184880652,0.9999204159902808
2023-05-05,8,0.013709204698854564,1.0136285296556553
2023-05-08,8,0.0025961778878838175,1.0162600896308756
2023-05-09,8,-0.003212002011937244,1.0129958601783295
2023-05-10,8,0.007514130002287174,1.0206076427634883
2023-05-11,8,0.003717009888796612,1.0244012514642216
2023-05-12,8,-0.0029511548055413117,1.0213780847881604
2023-05-15,8,0.0018569271466572037,1.0232747094808043
2023-05-16,8,0.0027268370791455458,1.0260650129007685
2023-05-17,8,0.008145307608727672,1.0344226280573983
2023-05-18,8,0.00937668805023491,1.0441220863527967
2023-05-19,8,-0.0010139201212816247,1.043063429960369
2023-05-22,8,0.0033276868072795755,1.0465344183754037
2023-05-23,8,-0.0070463165942573945,1.0391602055367437
2023-05-24,8,-0.0017467575307288964,1.0373450446220887
2023-05-25,8,0.018798789634489083,1.0568458758943189
2023-05-26,8,0.015410283863827385,1.0731321708421657
2023-05-30,8,0.0036962294381444752,1.0770987135630523
2023-05-31,8,-0.0026061328308448614,1.074291651243575
2023-06-01,8,0.010539772716635632,1.0856144410790614
2023-06-02,8,0.005987718090644093,1.0921147943073748
2023-06-05,8,0.000832146370889731,1.0930235936700528
2023-06-06,8,0.001429628062295948,1.094586210872315
2023-06-07,8,-0.013068500702070836,1.080281610207053
2023-06-08,8,0.00829285008979707,1.0892402236552645
2023-06-09,8,0.0030454891295348552,1.0925574929158588
2023-06-12,8,0.01067157619691679,1.1042168034510227
2023-06-13,8,0.004428330188729902,1.1091066400566478
2023-06-14,8,0.0023436078669703984,1.1117059511035936
2023-06-15,8,0.009515047000857303,1.1222838854794772
2023-06-16,8,-0.0035478931346696967,1.118302142187034
2023-06-20,8,0.002767558300224903,1.1213971085628032
2023-06-21,8,-0.009065916029641909,1.1112306165406896
2023-06-22,8,0.010226596171473194,1.1225947233094282
2023-06-23,8,-0.004250016222136806,1.1178236775244779
2023-06-26,8,-0.013263241116309752,1.1029977125639507
2023-06-27,8,0.010692253183591856,1.114791243367607
2023-06-28,8,0.0021049922134422834,1.1171378702545094
2023-06-29,8,-0.0015209205387385102,1.1154387923230367
2023-06-30,8,0.01164935436733607,1.128432934089881
2023-07-03,8,0.0011617550933253364,1.129743896798536
2023-07-05,8,0.0024979886371081462,1.132565984215581
2023-07-06,8,-0.0041461636708207605,1.127870180277019
2023-07-07,8,-0.001913646972918601,1.1257118349206867
2023-07-10,8,-0.006333637869487028,1.1185819838129034
2023-07-11,8,0.0038016706274462517,1.1228344640851553
2023-07-12,8,0.010880819158428407,1.1350518228337168
2023-07-13,8,0.0132225187152134,1.1500600668038725
2023-07-14,8,0.00019713742879538901,1.1502867866884026
2023-07-17,8,0.004628666701658822,1.1556110808353053
2023-07-18,8,0.005863496388376935,1.1623870022341516
2023-07-19,8,0.0009772129870319905,1.1635229019086921
2023-07-20,8,-0.01773705108736159,1.1428854367562225
2023-07-21,8,-0.004296384362455577,1.1379751616376648
2023-07-24,8,0.002847087213095373,1.1412150761691835
2023-07-25,8,0.004305989048464277,1.1461291357891104
2023-07-26,8,0.0015106265459685865,1.1478605088867413
2023-07-27,8,-0.0018436268191290603,1.1457442824679385
2023-07-28,8,0.01427194316982873,1.1620962797544772
2023-07-31,8,0.00014154892278205782,1.1622607732310455
2023-08-01,8,-0.0032966475635067666,1.1584292090848138
2023-08-02,8,-0.016097134388343703,1.139781818426793
2023-08-03,8,-0.0004926372335803907,1.139220319464878
2023-08-04,8,-0.0034395374401403403,1.13530192852351
2023-08-07,8,0.004494948312400669,1.140405052011192
2023-08-08,8,-0.003776138879487877,1.136098724155928
2023-08-09,8,-0.009073134874874789,1.125790747200488
2023-08-10,8,0.0007431318304430208,1.1266273581391508
2023-08-11,8,-0.003706390995378801,1.1224516366437964
2023-08-14,8,0.007986420752816916,1.1314160076887216
2023-08-15,8,-0.007208591292074386,1.1232600921079832
2023-08-16,8,-0.006517869991320783,1.1159388288611845
2023-08-17,8,-0.006283790645274552,1.108926502887688
2023-08-18,8,-0.0026836090716460025,1.10595057766475
2023-08-21,8,0.013124151688114826,1.1204652408055804
2023-08-22,8,-0.0005749689356917623,1.1198210080985949
2023-08-23,8,0.010274499159981198,1.1313266081056332
2023-08-24,8,-0.01221303492929336,1.1175096767244002
2023-08-25,8,0.003990043873026743,1.1219685893630624
2023-08-28,8,0.004435633515034884,1.1269452308408576
2023-08-29,8,0.01487059991698542,1.1437035824970467
2023-08-30,8,0.002542309640833675,1.146611231141085
2023-08-31,8,0.001227612141677294,1.1480188250102172
2023-09-01,8,-0.001621436566329269,1.1461573853085112
2023-09-05,8,0.0032468906016831934,1.149878832950919
2023-09-06,8,-0.008960151452290758,1.1395757444558954
2023-09-07,8,-0.002490047541291368,1.1367381466752977
2023-09-08,8,0.001935358534251202,1.1389381425486746
2023-09-11,8,0.011498154325528547,1.1520338290789303
2023-09-12,8,-0.008533431133333961,1.1422030277352142
2023-09-13,8,0.005339816111588202,1.1483021818654195
2023-09-14,8,0.0058010916603923116,1.1549635880762494
2023-09-15,8,-0.012278082832642024,1.1407828494731638
2023-09-18,8,0.0007921488074174048,1.1416865192468961
2023-09-19,8,-0.001123903584945856,1.14040337367503
2023-09-20,8,-0.013296311549226681,1.1252402151268577
2023-09-21,8,-0.012241382679742004,1.1114657190468546
2023-09-22,8,-0.0007046911557422591,1.1106824789847316
2023-09-25,8,0.004561896742515359,1.115749297767581
2023-09-26,8,-0.011443193480001572,1.1029815626780506
2023-09-27,8,0.0009712038722422714,1.1040527826427353
2023-09-28,8,0.006175945846874988,1.1108713528404286
2023-09-29,8,0.0002820158395152036,1.1111846361575932
2023-10-02,8,0.010148120580646711,1.1224610718326824
2023-10-03,8,-0.0125211371685606,1.1084065827858958
2023-10-04,8,0.01007682541615528,1.1195758024107463
2023-10-05,8,0.00076034573324007,1.1204270670951482
2023-10-06,8,0.011528925199774047,1.1333443869434905
2023-10-09,8,0.002748437309755757,1.1364593129413683
2023-10-10,8,0.0026205330448512776,1.13943744212506
2023-10-11,8,0.0072541594692771974,1.1477031030355005
2023-10-12,8,-0.0026908812069859817,1.1446147703243428
2023-10-13,8,-0.01025820442453171,1.1328730780230172
2023-10-16,8,0.007905831411901487,1.141829381588949
2023-10-17,8,-0.003370618285129099,1.1379807105968678
2023-10-18,8,-0.01196566055823188,1.1243640196920501
2023-10-19,8,-0.006915308193878002,1.116588695973772
2023-10-20,8,-0.011298600949874915,1.1039728058728233
2023-10-23,8,0.0049926616694393145,1.109484568584808
2023-10-24,8,0.005389902147651722,1.1154645818438098
2023-10-25,8,-0.019782376250378778,1.093398041791804
2023-10-26,8,-0.015466469098171383,1.0764870347664302
2023-10-27,8,0.0063242894598209975,1.0832950503740375
2023-10-30,8,0.007067159168268222,1.090950868921228
2023-10-31,8,0.0012558269079507955,1.0923209143776715
2023-11-01,8,0.011985229358563465,1.1054126310696437
2023-11-02,8,0.009350378438971591,1.1157486575013642
2023-11-03,8,0.004569208256024792,1.120846745478868
2023-11-06,8,0.004177164658080246,1.1255287068912065
2023-11-07,8,0.005028328919301294,1.1311882354375715
2023-11-08,8,0.0020627034419638877,1.1335215413043176
2023-11-09,8,-0.004252444793117775,1.1287013035281113
2023-11-10,8,0.01120052057386052,1.141343345700021
2023-11-13,8,-0.00033865499344853836,1.1409568240767605
2023-11-14,8,0.009875551050507305,1.1522244014393552
2023-11-15,8,-0.0006362163102357748,1.1514913374821079
2023-11-16,8,0.0026961351164526224,1.1545959137133845
2023-11-17,8,-0.0008765116658196698,1.153583896925707
2023-11-20,8,0.006326245619730532,1.1608817520006252
2023-11-21,8,-0.0022408730891450984,1.1582803633228873
2023-11-22,8,0.0015032963252911548,1.1600216019367275
2023-11-24,8,-0.0037166343151665555,1.155710225844635
2023-11-27,8,-0.00014508220682765206,1.1555425528546162
2023-11-28,8,0.004184045666373358,1.1603773956651975
2023-11-29,8,-0.006176555222320203,1.1532102606021393
2023-11-30,8,-0.005072172106076253,1.1473609796858721
2023-12-01,8,-0.00017763846687620795,1.1471571642404872
2023-12-04,8,-0.011180517374975113,1.1343313536338693
2023-12-05,8,0.00789870566669598,1.143291103124728
2023-12-06,8,-0.006335675709364394,1.1360475814539281
2023-12-07,8,0.014534067669611255,1.152558973878678
2023-12-08,8,0.0048622412506785905,1.1581629936653106
2023-12-11,8,-0.0072977631477713885,1.1497109944510273
2023-12-12,8,0.006597921923199341,1.157296697826659
2023-12-13,8,0.007424010672359581,1.1658884808624106
2023-12-14,8,0.00014114714007760175,1.1660530426871338
2023-12-15,8,0.004281930466969945,1.1710460007367187
2023-12-18,8,0.008742923797959878,1.1812843666850656
2023-12-19,8,0.004564088898227725,1.186675853548703
2023-12-20,8,-0.01065834417939613,1.1740278538722022
2023-12-21,8,0.008586384927703078,1.184108508941394
2023-12-22,8,-0.0005141756073711303,1.1834996692296158
2023-12-26,8,0.002261012837492135,1.1861755771749116
2023-12-27,8,0.0014567874728795233,1.1879035828963755
2023-12-28,8,-0.000970200605407008,1.1867510781210844
2023-12-29,8,-0.004321184678520159,1.1816229075450904
2024-01-02,8,-0.013469186550376886,1.165707408171167
2024-01-03,8,-0.0064426040632730485,1.1581972168866959
2024-01-04,8,-0.005769868146206546,1.1515145716579562
2024-01-05,8,0.0023778675194060205,1.1542527207560243
2024-01-08,8,0.018540760322689368,1.1756534438033739
2024-01-09,8,0.0022053414140659616,1.1782461610315826
2024-01-10,8,0.010282776203015386,1.1903618026175324
2024-01-11,8,-0.0003415168324478134,1.1899552740252357
2024-01-12,8,0.000773045303740673,1.1908751633614825
2024-01-16,8,-0.0020561921116455852,1.188426495244624
2024-01-17,8,-0.004735669258294287,1.1827985004253516
2024-01-18,8,0.011081826371672534,1.19590606803974
2024-01-19,8,0.012834945076275237,1.2112554567394143
2024-01-22,8,-0.0011785346720420433,1.2098279501869467
2024-01-23,8,0.004593794641187037,1.215385651341274
2024-01-24,8,0.005295709279945916,1.221821980413795
2024-01-25,8,-0.0033326057215937394,1.217750129491099
2024-01-26,8,-0.0005401048570509274,1.2170924167314865
2024-01-29,8,0.00994867336989351,1.2292008716465224
2024-01-30,8,-0.004657994467157791,1.2234752607873673
2024-01-31,8,-0.02276897828171372,1.1956179791462858
2024-02-01,8,0.010470106446981844,1.2081362266578728
2024-02-02,8,0.028318718390774846,1.2423490962382906
2024-02-05,8,-0.0007409579861152727,1.2414285677538897
2024-02-06,8,0.0005707243952974641,1.242137081322526
2024-02-07,8,0.007688217555933005,1.2516869014380252
2024-02-08,8,-0.0005514561267868127,1.2509966510274084
2024-02-09,8,0.008396195976097873,1.2615002640748767
2024-02-12,8,-0.004306488339026907,1.2560676278979588
2024-02-13,8,-0.009003400325050717,1.2447587482086566
2024-02-14,8,0.005824129291912054,1.2520083840954626
2024-02-15,8,0.00033552754656996395,1.252428467396863
2024-02-16,8,-0.003968296999136965,1.2474584592680584
2024-02-20,8,-0.0058469838828065085,1.2401645897622475
2024-02-21,8,0.00014805049370943056,1.2403481967420429
2024-02-22,8,0.01775122580316113,1.2623658976569545
2024-02-23,8,-0.0022639295590469125,1.2595079901869162
2024-02-26,8,-0.0029146775118596615,1.2558369305719108
2024-02-27,8,0.0016157925283590056,1.2578661025011664
2024-02-28,8,-0.00199556636988054,1.2553559472092024
2024-02-29,8,0.0038782768243433947,1.2602245650855657
2024-03-01,8,0.002649655192227274,1.263563725647817
2024-03-04,8,-0.009608860964510687,1.251422317488268
2024-03-05,8,-0.012908758411329047,1.2352680091212664
2024-03-06,8,-0.00018140330660295918,1.235043927419871
2024-03-07,8,0.01008197972209362,1.2474956152520131
2024-03-08,8,-0.003704194712456822,1.2428746485901836
2024-03-11,8,-0.0025669396145697305,1.2396842644187729
2024-03-12,8,0.010156260576002722,1.2522748208401804
2024-03-13,8,-0.003063506848274059,1.2484384683506153
2024-03-14,8,0.002900023700348037,1.2520589694972584
2024-03-15,8,-0.006821542139489685,1.2435179964757068
2024-03-18,8,0.009195422751689395,1.2549526701526348
2024-03-19,8,0.003137515556872203,1.258890103678377
2024-03-20,8,0.007739498491137159,1.2686332817363035
2024-03-21,8,-0.0031341988022925366,1.2646571328241372
2024-03-22,8,0.002595766462761631,1.2679398873964143
2024-03-25,8,-0.002342385057500234,1.2649698839503682
2024-03-26,8,-0.0023675018420578915,1.261975065419968
2024-03-27,8,0.0033683160281597637,1.26622579625996
2024-03-28,8,-0.002518956167481659,1.2630362289810464
2024-04-01,8,0.002884524740243416,1.266679488231366
2024-04-02,8,-0.004613034758424726,1.260836251724371
2024-04-03,8,0.002838076113843392,1.2644146009738577
2024-04-04,8,-0.007582565957483875,1.2548270938643677
2024-04-05,8,0.009206054624875991,1.2663791006352576
2024-04-08,8,0.00111627936370638,1.2677927334919257
2024-04-09,8,0.0019017971471893215,1.270203818095708
2024-04-10,8,-0.0034922347880190032,1.2657679681342797
2024-04-11,8,0.01342023805963229,1.2827548755948988
2024-04-12,8,-0.010137124817192412,1.2697514293111312
2024-04-15,8,-0.014434750163925824,1.2514228846587372
2024-04-16,8,-0.001934740230259488,1.2490017064587204
2024-04-17,8,-0.00652983540789936,1.2408459308913595
2024-04-18,8,-0.003933654610298067,1.2359648715746392
2024-04-19,8,-0.017465013230195288,1.2143787287405314
2024-04-22,8,0.005375402928486614,1.2209065037152953
2024-04-23,8,0.01072199417421904,1.233997056135397
2024-04-24,8,0.0034705279409792955,1.238279677397801
2024-04-25,8,-0.010588466606076987,1.2251681943846906
2024-04-26,8,0.015529534983910846,1.2441944867205625
2024-04-29,8,0.0038790639636738767,1.249020796717802
2024-04-30,8,-0.012269501497946977,1.233695934181506
2024-05-01,8,0.0012589648255578257,1.2352491139680741
2024-05-02,8,0.0074933924378917036,1.2445053203375949
2024-05-03,8,0.010399099592677022,1.257447055107402
2024-05-06,8,0.005956514793593346,1.2649370570933096
2024-05-07,8,-0.0007393945590214709,1.2640017695157901
2024-05-08,8,-0.0005078696427293458,1.263359821388697
2024-05-09,8,0.001638725421888419,1.265430121244999
2024-05-10,8,-0.0009012317661882974,1.2642896754218416
2024-05-13,8,0.0007551413194609898,1.2652443927955206
2024-05-14,8,0.0035898654316976935,1.2697864499038667
2024-05-15,8,0.00575215538700992,1.2770904588720333
2024-05-16,8,-0.001694114517474905,1.2749269213855294
2024-05-17,8,0.0005929930875298105,1.2756829442370168
2024-05-20,8,0.0018532151942753762,1.2780470592523547
2024-05-21,8,0.0032547880783057904,1.2822068315843231
2024-05-22,8,-0.0019672844183203104,1.2796843660634836
2024-05-23,8,-0.0021097044189272054,1.2769846103015674
2024-05-24,8,0.007219197682248823,1.286203414640524
2024-05-28,8,0.004239251374058318,1.2916559542333572
2024-05-29,8,-0.0025971597952702116,1.2883013173197009
2024-05-30,8,-0.012240782036481629,1.2725315016970784
2024-05-31,8,0.00021318474832775458,1.2728027860050068
2024-06-03,8,0.005759984895336981,1.2801341108271385
2024-06-04,8,0.0022977950610816793,1.283075596664519
2024-06-05,8,0.014126198685695871,1.30120057747177
2024-06-06,8,0.0030684317517199636,1.3051932226390408
2024-06-07,8,-0.0012374924170103292,1.3035780559232917
2024-06-10,8,0.0023313962694385946,1.3066172129397933
2024-06-11,8,0.010611268538297509,1.3204820790630594
2024-06-12,8,0.00958425631954578,1.3331379177741665
2024-06-13,8,-0.0009886163033170263,1.3318199558940849
2024-06-14,8,0.00042728292348860673,1.3323890198183996
2024-06-17,8,0.007504568337791383,1.3423880242701498
2024-06-18,8,-0.003331354281304848,1.337916054178325
2024-06-20,8,-0.0009514350147722582,1.3366431139975539
2024-06-21,8,0.0019698270701667296,1.3392760697866581
2024-06-24,8,-0.005058859593820036,1.3325008601922443
2024-06-25,8,0.011074412234939181,1.3472575240214242
2024-06-26,8,0.008643306526382726,1.3589022837715168
2024-06-27,8,0.0040748078374860065,1.3644395494478065
2024-06-28,8,-0.009710655795687997,1.3511899466290953
2024-07-01,8,0.010760107460752542,1.365728895654713
2024-07-02,8,0.010828316948851871,1.3805174410030676
2024-07-03,8,0.0055607295250076,1.388194125097041
2024-07-05,8,0.013136777246265146,1.406430522093015
2024-07-08,8,-0.001165044846027223,1.4047919674619551
2024-07-09,8,0.0008561086681400257,1.4059946220422328
2024-07-10,8,0.009262789583270882,1.4190180543814204
2024-07-11,8,-0.02004654174842147,1.3905716497124994
2024-07-12,8,0.001677697911817403,1.3929046088654544
2024-07-15,8,0.00214918515045105,1.395898218766823
2024-07-16,8,-0.0012959225799597848,1.3940892427457974
2024-07-17,8,-0.01708060868407113,1.3702773499197833
2024-07-18,8,-0.0045848132704328125,1.3639948841416976
2024-07-19,8,-0.004342362132948176,1.3580719244072657
2024-07-22,8,0.008842664495955783,1.3700808987961761
2024-07-23,8,0.001264641933209872,1.3718135605526836
2024-07-24,8,-0.02515814361536104,1.3373012779827993
2024-07-25,8,-0.006464605604486982,1.3286561526462641
2024-07-26,8,0.005298159693815753,1.335695585121155
2024-07-29,8,0.0024489204149634493,1.3389665973077345
2024-07-30,8,-0.005288532856133102,1.3318854284646078
2024-07-31,8,0.011168886028824898,1.3467611050185815
2024-08-01,8,-0.006358831230475109,1.3381972784440002
2024-08-02,8,-0.014222733457075752,1.319164455239707
2024-08-05,8,-0.018981803190379117,1.2941243351746032
2024-08-06,8,0.003718127335390617,1.29893605424061
2024-08-07,8,-0.0023401368608371195,1.2958963661002114
2024-08-08,8,0.010172105557765012,1.309078360728107
2024-08-09,8,0.0029872393402320856,1.3129888911067205
2024-08-12,8,-0.0012539375977519683,1.3113424849707311
2024-08-13,8,0.006443779855295746,1.319792487258779
2024-08-14,8,-0.0010405237917143586,1.3184192117756603
2024-08-15,8,0.008854966183412173,1.3300937693114947
2024-08-16,8,0.0003053495043425223,1.330499912784683
2024-08-19,8,0.004675541626799007,1.3367207205113603
2024-08-20,8,7.81620606133048e-05,1.33682520135734
2024-08-21,8,0.0011525070000780932,1.3383659017597853
2024-08-22,8,-0.007968224979668086,1.327701501149447
2024-08-23,8,0.005002270681836171,1.3343430234428768
